date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust
2012-01-01,2012,01,01,20.3,17.1,1007.1,999.9,16.3,19.4,999.9
2012-01-01,2012,01,01,28.0,24.9,1015.8,999.9,10.0,19.8,27.0
2012-01-01,2012,01,01,23.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,18.5,16.3,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,25.2,22.2,1009.8,999.9,8.0,15.5,999.9
2012-01-01,2012,01,01,54.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,43.6,42.7,9999.9,999.9,10.8,13.0,999.9
2012-01-01,2012,01,01,-17.7,-23.0,1022.4,999.9,0.9,4.1,999.9
2012-01-01,2012,01,01,46.8,42.4,1027.1,999.9,3.8,9.7,23.3
2012-01-01,2012,01,01,68.7,62.1,1015.5,999.9,4.6,9.9,999.9
2012-01-01,2012,01,01,32.4,29.8,1012.8,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,0.0,-3.9,1043.7,999.9,0.0,999.9,999.9
2012-01-01,2012,01,01,25.5,21.5,1020.1,999.9,4.9,5.8,999.9
2012-01-01,2012,01,01,26.0,24.7,1023.9,999.9,1.5,1.9,999.9
2012-01-01,2012,01,01,9.0,-0.7,9999.9,999.9,7.0,8.0,28.0
2012-01-01,2012,01,01,33.5,33.1,1023.6,999.9,1.0,1.9,999.9
2012-01-01,2012,01,01,33.1,29.9,9999.9,999.9,1.9,3.9,999.9
2012-01-01,2012,01,01,33.6,31.7,9999.9,999.9,6.8,11.7,999.9
2012-01-01,2012,01,01,37.2,36.6,1009.3,999.9,3.4,5.8,999.9
2012-01-01,2012,01,01,33.9,33.5,9999.9,999.9,1.0,1.9,999.9
2012-01-01,2012,01,01,16.7,8.3,1027.8,999.9,8.3,13.0,26.0
2012-01-01,2012,01,01,61.9,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,39.0,38.0,1019.7,999.9,3.2,5.8,999.9
2012-01-01,2012,01,01,23.9,20.9,9999.9,999.9,23.4,42.7,999.9
2012-01-01,2012,01,01,16.9,14.6,1032.8,999.9,1.9,3.9,999.9
2012-01-01,2012,01,01,71.6,69.8,1009.3,999.9,8.2,9.9,999.9
2012-01-01,2012,01,01,65.3,54.8,1016.8,999.9,11.0,22.0,999.9
2012-01-01,2012,01,01,87.1,77.3,1008.1,999.9,8.7,12.0,999.9
2012-01-01,2012,01,01,14.7,3.3,9999.9,999.9,9.8,12.0,33.0
2012-01-01,2012,01,01,25.1,24.1,1012.3,999.9,5.5,11.1,999.9
2012-01-01,2012,01,01,81.4,62.5,1006.6,999.9,10.0,19.0,999.9
2012-01-01,2012,01,01,65.9,54.0,1015.8,999.9,7.1,12.0,999.9
2012-01-01,2012,01,01,32.7,27.1,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,86.2,9999.9,9999.9,999.9,7.3,11.1,999.9
2012-01-01,2012,01,01,69.1,56.5,1016.7,999.9,3.9,12.0,999.9
2012-01-01,2012,01,01,26.9,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,54.1,33.2,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,70.3,58.7,1016.2,999.9,3.1,8.9,999.9
2012-01-01,2012,01,01,25.9,23.4,1008.5,999.9,17.2,21.4,999.9
2012-01-01,2012,01,01,84.1,74.6,1008.5,999.9,5.8,8.9,999.9
2012-01-01,2012,01,01,88.2,42.2,1008.3,999.9,9.1,22.9,999.9
2012-01-01,2012,01,01,69.8,60.2,1013.9,999.9,5.5,8.9,999.9
2012-01-01,2012,01,01,79.9,61.7,1011.6,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,76.6,60.9,1013.2,999.9,5.6,8.9,999.9
2012-01-01,2012,01,01,68.1,59.9,9999.9,999.9,6.4,8.0,999.9
2012-01-01,2012,01,01,34.0,32.9,9999.9,999.9,3.4,7.8,999.9
2012-01-01,2012,01,01,70.3,58.8,1017.4,999.9,5.1,11.1,999.9
2012-01-01,2012,01,01,66.8,60.7,1016.5,999.9,5.6,9.9,999.9
2012-01-01,2012,01,01,69.8,59.7,9999.9,999.9,5.0,12.0,999.9
2012-01-01,2012,01,01,78.8,51.6,1013.5,999.9,6.0,14.0,999.9
2012-01-01,2012,01,01,66.7,40.8,1014.2,999.9,8.6,11.1,999.9
2012-01-01,2012,01,01,16.8,11.3,1034.6,999.9,4.9,14.0,24.1
2012-01-01,2012,01,01,46.9,45.4,1029.9,999.9,3.2,5.8,999.9
2012-01-01,2012,01,01,58.3,58.0,1016.2,999.9,12.7,20.0,999.9
2012-01-01,2012,01,01,71.1,45.5,9999.9,999.9,4.8,8.0,999.9
2012-01-01,2012,01,01,76.7,60.5,1013.9,999.9,16.5,20.0,999.9
2012-01-01,2012,01,01,41.2,40.3,999.0,999.9,13.7,19.0,999.9
2012-01-01,2012,01,01,21.4,15.4,9999.9,999.9,4.9,15.5,999.9
2012-01-01,2012,01,01,20.4,12.9,1020.9,999.9,12.6,19.8,27.0
2012-01-01,2012,01,01,15.7,13.1,1029.1,999.9,4.6,7.8,999.9
2012-01-01,2012,01,01,18.7,9.7,1032.0,999.9,1.9,3.9,13.6
2012-01-01,2012,01,01,10.8,4.5,1036.5,999.9,5.6,7.8,999.9
2012-01-01,2012,01,01,11.4,1.0,9999.9,999.9,8.2,15.0,31.1
2012-01-01,2012,01,01,62.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,-2.9,-9.4,1038.5,999.9,0.5,1.9,999.9
2012-01-01,2012,01,01,16.8,-0.9,1036.6,999.9,2.4,5.8,999.9
2012-01-01,2012,01,01,35.4,26.4,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,90.8,62.5,1006.6,999.9,5.7,9.9,999.9
2012-01-01,2012,01,01,20.5,19.0,9999.9,999.9,2.1,5.8,999.9
2012-01-01,2012,01,01,70.2,50.2,1012.4,999.9,10.5,25.1,999.9
2012-01-01,2012,01,01,69.6,58.6,1015.6,999.9,5.5,9.9,999.9
2012-01-01,2012,01,01,29.1,21.1,1033.7,999.9,3.4,7.0,999.9
2012-01-01,2012,01,01,75.0,55.0,1012.5,999.9,7.5,13.0,999.9
2012-01-01,2012,01,01,23.8,9999.9,1014.8,999.9,1.4,6.0,11.1
2012-01-01,2012,01,01,83.1,49.7,1012.6,999.9,4.7,8.0,999.9
2012-01-01,2012,01,01,2.0,-3.3,9999.9,999.9,2.9,8.0,19.0
2012-01-01,2012,01,01,34.3,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,16.9,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,54.6,49.3,1009.8,999.9,12.1,19.4,31.1
2012-01-01,2012,01,01,34.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,53.3,52.3,9999.9,999.9,10.4,15.5,31.1
2012-01-01,2012,01,01,19.2,18.0,9999.9,999.9,13.9,19.4,999.9
2012-01-01,2012,01,01,35.5,34.0,992.7,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,85.9,75.1,1008.2,999.9,8.6,14.0,999.9
2012-01-01,2012,01,01,30.5,9999.9,1000.6,999.9,18.7,23.3,999.9
2012-01-01,2012,01,01,39.1,37.0,996.7,999.9,13.4,19.4,999.9
2012-01-01,2012,01,01,20.9,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,41.3,24.3,9999.9,999.9,16.6,30.9,46.0
2012-01-01,2012,01,01,85.1,62.7,1006.7,999.9,11.0,16.9,999.9
2012-01-01,2012,01,01,89.1,35.9,1004.2,999.9,7.1,15.0,999.9
2012-01-01,2012,01,01,37.7,36.0,1022.4,999.9,1.6,5.1,7.0
2012-01-01,2012,01,01,55.4,49.4,1019.4,999.9,2.3,8.0,999.9
2012-01-01,2012,01,01,63.4,56.3,1017.9,999.9,11.4,15.9,28.0
2012-01-01,2012,01,01,46.6,31.8,1014.1,999.9,2.9,6.0,999.9
2012-01-01,2012,01,01,75.2,66.3,1013.0,999.9,14.7,16.9,999.9
2012-01-01,2012,01,01,63.8,52.0,1014.4,999.9,4.1,6.0,999.9
2012-01-01,2012,01,01,62.7,15.2,1018.8,999.9,9.4,22.0,28.0
2012-01-01,2012,01,01,23.8,11.9,1027.6,999.9,21.9,32.1,42.0
2012-01-01,2012,01,01,-25.4,-31.1,1019.0,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,45.5,42.1,991.0,999.9,17.4,23.3,999.9
2012-01-01,2012,01,01,19.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,25.7,24.1,1015.0,999.9,5.7,8.0,20.0
2012-01-01,2012,01,01,51.2,49.3,1013.8,999.9,10.0,15.5,33.0
2012-01-01,2012,01,01,36.4,9999.9,1005.7,999.9,16.3,26.0,999.9
2012-01-01,2012,01,01,70.4,57.7,9999.9,999.9,4.5,8.0,999.9
2012-01-01,2012,01,01,23.4,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,42.9,42.4,1003.9,999.9,15.3,19.0,999.9
2012-01-01,2012,01,01,38.7,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,6.0,3.8,9999.9,999.9,12.2,23.9,29.9
2012-01-01,2012,01,01,38.5,37.9,9999.9,999.9,7.7,11.7,999.9
2012-01-01,2012,01,01,78.4,60.6,9999.9,999.9,1.9,6.0,14.0
2012-01-01,2012,01,01,15.0,12.4,9999.9,999.9,5.1,11.8,24.1
2012-01-01,2012,01,01,3.9,1.7,9999.9,999.9,19.4,25.8,35.9
2012-01-01,2012,01,01,-6.4,-8.9,9999.9,999.9,7.3,15.0,24.1
2012-01-01,2012,01,01,25.6,24.4,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,12.0,0.4,9999.9,999.9,2.2,5.8,21.0
2012-01-01,2012,01,01,64.0,59.9,9999.9,999.9,9.6,14.0,999.9
2012-01-01,2012,01,01,55.6,9999.9,9999.9,999.9,10.8,21.8,999.9
2012-01-01,2012,01,01,26.6,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,55.6,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,23.7,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,31.4,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,21.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,67.2,64.6,1024.8,999.9,11.9,21.4,999.9
2012-01-01,2012,01,01,20.9,19.5,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,43.1,42.3,999.8,999.9,9.8,15.0,999.9
2012-01-01,2012,01,01,63.7,36.3,1016.9,999.9,2.4,4.1,999.9
2012-01-01,2012,01,01,40.3,9999.9,9999.9,999.9,20.7,40.0,999.9
2012-01-01,2012,01,01,62.9,9999.9,9999.9,999.9,19.9,22.9,999.9
2012-01-01,2012,01,01,44.1,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,8.1,9999.9,1008.6,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,24.3,17.0,996.1,999.9,7.3,13.6,999.9
2012-01-01,2012,01,01,44.5,38.1,1016.3,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,48.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,72.1,58.7,1016.6,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,-34.2,-40.9,1023.1,999.9,1.4,2.9,999.9
2012-01-01,2012,01,01,22.5,19.0,1009.7,999.9,5.2,11.7,999.9
2012-01-01,2012,01,01,32.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,23.1,22.5,1027.3,999.9,0.0,999.9,999.9
2012-01-01,2012,01,01,70.6,60.0,9999.9,999.9,3.5,7.0,999.9
2012-01-01,2012,01,01,40.4,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,36.9,25.1,990.5,999.9,13.6,21.4,999.9
2012-01-01,2012,01,01,41.7,38.7,9999.9,999.9,20.2,28.9,38.9
2012-01-01,2012,01,01,32.3,26.9,1011.1,999.9,6.9,11.7,19.4
2012-01-01,2012,01,01,43.2,25.2,989.1,999.9,15.5,21.4,999.9
2012-01-01,2012,01,01,36.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,36.2,34.5,9999.9,999.9,6.3,11.8,22.9
2012-01-01,2012,01,01,-26.9,9999.9,1016.8,999.9,8.0,16.9,18.8
2012-01-01,2012,01,01,65.3,62.9,1022.7,999.9,5.2,8.0,8.9
2012-01-01,2012,01,01,40.2,9999.9,9999.9,999.9,3.3,8.9,999.9
2012-01-01,2012,01,01,74.9,68.1,9999.9,999.9,2.6,4.1,999.9
2012-01-01,2012,01,01,51.1,50.8,1005.7,999.9,19.7,25.3,38.9
2012-01-01,2012,01,01,58.7,52.9,9999.9,999.9,6.1,13.0,999.9
2012-01-01,2012,01,01,39.9,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,24.3,9999.9,9999.9,999.9,4.4,8.0,999.9
2012-01-01,2012,01,01,37.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,45.1,9999.9,1014.7,999.9,13.2,21.0,22.9
2012-01-01,2012,01,01,51.7,51.5,1018.9,999.9,3.1,5.8,7.8
2012-01-01,2012,01,01,29.0,27.7,9999.9,999.9,2.1,3.9,999.9
2012-01-01,2012,01,01,51.5,50.2,1019.4,999.9,5.4,11.1,999.9
2012-01-01,2012,01,01,64.0,9999.9,1023.6,999.9,13.5,25.1,27.0
2012-01-01,2012,01,01,72.8,9999.9,1022.9,999.9,4.8,8.9,999.9
2012-01-01,2012,01,01,53.9,9999.9,1021.3,999.9,13.6,18.1,999.9
2012-01-01,2012,01,01,13.7,9999.9,1006.8,999.9,25.6,35.9,41.0
2012-01-01,2012,01,01,13.5,3.4,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,41.2,39.0,1012.2,999.9,13.0,20.0,21.0
2012-01-01,2012,01,01,73.9,64.8,1022.8,999.9,11.8,23.3,999.9
2012-01-01,2012,01,01,25.2,9999.9,1001.5,999.9,4.9,8.9,999.9
2012-01-01,2012,01,01,65.8,59.4,1015.3,999.9,6.9,12.0,999.9
2012-01-01,2012,01,01,65.0,41.3,9999.9,999.9,9.0,18.1,999.9
2012-01-01,2012,01,01,79.3,71.4,1015.2,999.9,21.0,22.9,999.9
2012-01-01,2012,01,01,10.6,-0.6,1030.9,999.9,3.9,9.9,29.9
2012-01-01,2012,01,01,64.7,9999.9,1023.1,999.9,3.3,9.7,999.9
2012-01-01,2012,01,01,37.8,9999.9,1006.0,999.9,14.3,29.1,999.9
2012-01-01,2012,01,01,41.0,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,27.7,23.0,9999.9,999.9,11.9,19.0,27.0
2012-01-01,2012,01,01,52.9,9999.9,1020.0,999.9,5.7,15.9,999.9
2012-01-01,2012,01,01,46.9,9999.9,1017.1,999.9,8.3,21.0,999.9
2012-01-01,2012,01,01,19.5,18.4,9999.9,999.9,12.7,23.3,999.9
2012-01-01,2012,01,01,66.9,9999.9,1023.3,999.9,2.8,7.0,999.9
2012-01-01,2012,01,01,47.9,40.4,9999.9,999.9,6.1,8.9,22.0
2012-01-01,2012,01,01,18.7,0.4,1030.2,999.9,8.0,15.0,27.0
2012-01-01,2012,01,01,36.9,33.5,9999.9,999.9,16.8,25.3,999.9
2012-01-01,2012,01,01,33.4,30.6,1036.5,999.9,1.8,5.1,999.9
2012-01-01,2012,01,01,63.0,9999.9,9999.9,999.9,13.2,25.1,999.9
2012-01-01,2012,01,01,36.5,9999.9,1012.8,999.9,3.9,11.1,999.9
2012-01-01,2012,01,01,59.7,55.7,1023.0,999.9,2.5,13.0,18.1
2012-01-01,2012,01,01,81.1,71.1,1016.0,999.9,18.5,19.4,999.9
2012-01-01,2012,01,01,30.1,25.8,9999.9,999.9,11.5,25.3,999.9
2012-01-01,2012,01,01,0.4,-8.3,1033.5,999.9,0.4,3.9,24.1
2012-01-01,2012,01,01,34.7,9999.9,1003.3,999.9,12.3,20.0,999.9
2012-01-01,2012,01,01,15.3,9999.9,1006.9,999.9,4.6,12.0,999.9
2012-01-01,2012,01,01,26.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,23.2,16.6,1012.5,999.9,10.4,15.9,25.1
2012-01-01,2012,01,01,64.0,9999.9,1023.3,999.9,8.8,15.9,999.9
2012-01-01,2012,01,01,70.5,58.1,9999.9,999.9,3.1,8.0,999.9
2012-01-01,2012,01,01,62.8,9999.9,1022.1,999.9,14.1,31.1,999.9
2012-01-01,2012,01,01,63.8,9999.9,1021.8,999.9,10.0,21.0,999.9
2012-01-01,2012,01,01,-34.7,-42.0,1008.1,999.9,2.3,3.9,999.9
2012-01-01,2012,01,01,33.8,26.9,1019.4,999.9,8.1,9.7,999.9
2012-01-01,2012,01,01,40.6,33.7,1015.4,999.9,4.8,8.9,999.9
2012-01-01,2012,01,01,69.7,58.3,9999.9,999.9,4.0,6.0,999.9
2012-01-01,2012,01,01,35.1,33.8,1007.4,999.9,12.5,18.1,22.0
2012-01-01,2012,01,01,44.0,32.9,1017.0,999.9,6.0,15.9,999.9
2012-01-01,2012,01,01,62.4,50.5,1018.2,999.9,5.0,9.9,999.9
2012-01-01,2012,01,01,38.4,35.5,1010.0,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,20.3,10.6,1034.0,999.9,6.2,10.9,21.0
2012-01-01,2012,01,01,41.0,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,61.2,53.6,1015.7,999.9,7.5,8.9,999.9
2012-01-01,2012,01,01,26.0,23.9,1015.7,999.9,1.4,2.9,18.1
2012-01-01,2012,01,01,16.1,13.5,1028.7,999.9,2.1,3.9,999.9
2012-01-01,2012,01,01,71.9,59.9,1017.2,999.9,6.8,8.9,999.9
2012-01-01,2012,01,01,66.1,56.0,9999.9,999.9,5.9,11.1,999.9
2012-01-01,2012,01,01,14.2,4.1,1031.8,999.9,5.2,8.0,24.1
2012-01-01,2012,01,01,18.4,16.2,1016.4,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,20.1,16.7,9999.9,999.9,3.3,6.0,999.9
2012-01-01,2012,01,01,0.5,-3.1,1027.2,999.9,0.5,1.9,999.9
2012-01-01,2012,01,01,8.1,6.0,9999.9,999.9,11.2,15.5,999.9
2012-01-01,2012,01,01,29.2,27.5,1011.0,999.9,11.4,21.0,28.9
2012-01-01,2012,01,01,87.5,73.2,1007.6,999.9,4.2,8.9,999.9
2012-01-01,2012,01,01,61.4,40.2,9999.9,999.9,8.6,14.0,999.9
2012-01-01,2012,01,01,24.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,-18.7,-24.1,1023.8,999.9,2.6,8.9,999.9
2012-01-01,2012,01,01,70.8,60.7,1011.2,999.9,13.6,22.0,999.9
2012-01-01,2012,01,01,38.7,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,29.2,9999.9,1005.1,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,80.8,58.8,1007.4,999.9,10.6,16.9,999.9
2012-01-01,2012,01,01,28.7,26.6,9999.9,999.9,3.2,5.8,999.9
2012-01-01,2012,01,01,37.9,28.7,1026.8,999.9,1.5,3.9,999.9
2012-01-01,2012,01,01,22.7,20.6,991.8,999.9,11.2,15.5,999.9
2012-01-01,2012,01,01,24.5,21.7,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,34.9,31.3,1020.4,999.9,1.7,3.9,999.9
2012-01-01,2012,01,01,85.9,9999.9,1007.8,999.9,5.9,8.0,999.9
2012-01-01,2012,01,01,23.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,64.7,62.7,1011.4,999.9,8.1,13.0,999.9
2012-01-01,2012,01,01,21.1,13.4,1025.5,999.9,2.8,8.0,999.9
2012-01-01,2012,01,01,41.3,36.2,1010.1,999.9,8.3,15.0,25.8
2012-01-01,2012,01,01,81.6,9999.9,1009.3,999.9,20.8,26.0,999.9
2012-01-01,2012,01,01,64.4,9999.9,1014.3,999.9,5.4,9.9,999.9
2012-01-01,2012,01,01,55.4,49.7,1029.8,999.9,5.0,9.7,15.5
2012-01-01,2012,01,01,27.4,25.0,1013.0,999.9,5.8,7.8,999.9
2012-01-01,2012,01,01,62.2,47.8,1016.2,999.9,10.4,20.0,999.9
2012-01-01,2012,01,01,18.0,14.0,1040.4,999.9,5.1,7.8,999.9
2012-01-01,2012,01,01,10.6,1.2,9999.9,999.9,8.8,11.8,35.0
2012-01-01,2012,01,01,14.7,0.9,9999.9,999.9,5.2,8.0,20.0
2012-01-01,2012,01,01,21.3,19.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,40.6,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,37.8,34.3,1004.5,999.9,7.1,13.0,24.1
2012-01-01,2012,01,01,26.0,6.8,1032.8,999.9,4.0,7.0,999.9
2012-01-01,2012,01,01,20.3,19.4,9999.9,999.9,999.9,999.9,999.9
